title:Malem, start timestamp:1649446446.806331, stop timestamp:1649446490.471111, headset type:EPOCX, headset serial:E2020A4F, headset firmware:710, channels:168, sampling rate:eeg_128;mot_32;pm_0.1;pow_8, samples:5593      , version:2.1, 
Timestamp,OriginalTimestamp,EEG.Counter,EEG.Interpolated,EEG.AF3,EEG.F7,EEG.F3,EEG.FC5,EEG.T7,EEG.P7,EEG.O1,EEG.O2,EEG.P8,EEG.T8,EEG.FC6,EEG.F4,EEG.F8,EEG.AF4,EEG.RawCq,EEG.Battery,EEG.BatteryPercent,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.AF3,CQ.F7,CQ.F3,CQ.FC5,CQ.T7,CQ.P7,CQ.O1,CQ.O2,CQ.P8,CQ.T8,CQ.FC6,CQ.F4,CQ.F8,CQ.AF4,CQ.Overall,EQ.SampleRateQuality,EQ.OVERALL,EQ.AF3,EQ.F7,EQ.F3,EQ.FC5,EQ.T7,EQ.P7,EQ.O1,EQ.O2,EQ.P8,EQ.T8,EQ.FC6,EQ.F4,EQ.F8,EQ.AF4,MOT.CounterMems,MOT.InterpolatedMems,MOT.Q0,MOT.Q1,MOT.Q2,MOT.Q3,MOT.AccX,MOT.AccY,MOT.AccZ,MOT.MagX,MOT.MagY,MOT.MagZ,PM.Engagement.IsActive,PM.Engagement.Scaled,PM.Engagement.Raw,PM.Engagement.Min,PM.Engagement.Max,PM.Excitement.IsActive,PM.Excitement.Scaled,PM.Excitement.Raw,PM.Excitement.Min,PM.Excitement.Max,PM.LongTermExcitement,PM.Stress.IsActive,PM.Stress.Scaled,PM.Stress.Raw,PM.Stress.Min,PM.Stress.Max,PM.Relaxation.IsActive,PM.Relaxation.Scaled,PM.Relaxation.Raw,PM.Relaxation.Min,PM.Relaxation.Max,PM.Interest.IsActive,PM.Interest.Scaled,PM.Interest.Raw,PM.Interest.Min,PM.Interest.Max,PM.Focus.IsActive,PM.Focus.Scaled,PM.Focus.Raw,PM.Focus.Min,PM.Focus.Max,POW.AF3.Theta,POW.AF3.Alpha,POW.AF3.BetaL,POW.AF3.BetaH,POW.AF3.Gamma,POW.F7.Theta,POW.F7.Alpha,POW.F7.BetaL,POW.F7.BetaH,POW.F7.Gamma,POW.F3.Theta,POW.F3.Alpha,POW.F3.BetaL,POW.F3.BetaH,POW.F3.Gamma,POW.FC5.Theta,POW.FC5.Alpha,POW.FC5.BetaL,POW.FC5.BetaH,POW.FC5.Gamma,POW.T7.Theta,POW.T7.Alpha,POW.T7.BetaL,POW.T7.BetaH,POW.T7.Gamma,POW.P7.Theta,POW.P7.Alpha,POW.P7.BetaL,POW.P7.BetaH,POW.P7.Gamma,POW.O1.Theta,POW.O1.Alpha,POW.O1.BetaL,POW.O1.BetaH,POW.O1.Gamma,POW.O2.Theta,POW.O2.Alpha,POW.O2.BetaL,POW.O2.BetaH,POW.O2.Gamma,POW.P8.Theta,POW.P8.Alpha,POW.P8.BetaL,POW.P8.BetaH,POW.P8.Gamma,POW.T8.Theta,POW.T8.Alpha,POW.T8.BetaL,POW.T8.BetaH,POW.T8.Gamma,POW.FC6.Theta,POW.FC6.Alpha,POW.FC6.BetaL,POW.FC6.BetaH,POW.FC6.Gamma,POW.F4.Theta,POW.F4.Alpha,POW.F4.BetaL,POW.F4.BetaH,POW.F4.Gamma,POW.F8.Theta,POW.F8.Alpha,POW.F8.BetaL,POW.F8.BetaH,POW.F8.Gamma,POW.AF4.Theta,POW.AF4.Alpha,POW.AF4.BetaL,POW.AF4.BetaH,POW.AF4.Gamma
1649446455.707949,1649446455.708812,124.000000,0.000000,4339.871582,4323.077148,4342.179688,4338.077148,4323.717773,4304.487305,4316.538574,4320.384766,4312.179688,4295.897461,4486.025879,4498.077148,4380.512695,4440.128418,3049.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,31.000000,0.000000,0.580388,0.431946,-0.560974,0.402344,0.989867,0.032230,0.010743,-32.382694,5.670714,36.546909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.715757,1649446455.716621,125.000000,0.000000,4343.589844,4327.051270,4346.538574,4340.512695,4328.333496,4308.589844,4311.282227,4317.179688,4309.230957,4295.769043,4491.538574,4496.153809,4382.820313,4442.820313,2957.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.723566,1649446455.724329,126.000000,0.000000,4341.410156,4329.358887,4349.743652,4341.922852,4321.410156,4313.846191,4311.282227,4315.641113,4311.794922,4294.743652,4508.974121,4502.436035,4391.025879,4444.487305,2735.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.731374,1649446455.732138,127.000000,0.000000,4343.077148,4327.563965,4345.512695,4344.487305,4317.051270,4310.256348,4310.000000,4311.538574,4313.589844,4286.025879,4505.384766,4497.820313,4384.230957,4443.846191,80.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.739183,1649446455.739846,0.000000,0.000000,4344.230957,4321.538574,4340.384766,4333.589844,4321.153809,4303.333496,4309.230957,4307.948730,4303.589844,4278.205078,4491.410156,4489.871582,4372.948730,4438.846191,2286.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,0.000000,0.000000,0.580476,0.431885,-0.560974,0.402283,0.998169,0.037602,0.008790,-32.427757,5.586976,36.725552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.746991,1649446455.747755,1.000000,0.000000,4341.410156,4317.563965,4341.025879,4324.743652,4317.179688,4308.717773,4311.282227,4312.307617,4299.358887,4283.205078,4488.333496,4490.897461,4374.615234,4431.410156,2456.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.754799,1649446455.755563,2.000000,0.000000,4340.000000,4319.615234,4339.871582,4337.948730,4308.461426,4314.743652,4310.000000,4316.410156,4311.922852,4289.358887,4492.436035,4492.436035,4381.410156,4425.897461,2418.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.762608,1649446455.763372,3.000000,0.000000,4340.769043,4323.974121,4335.769043,4347.563965,4314.102539,4309.487305,4309.615234,4314.871582,4314.615234,4288.717773,4492.692383,4490.641113,4381.410156,4432.436035,2434.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.770416,1649446455.771080,4.000000,0.000000,4340.641113,4320.897461,4337.563965,4342.179688,4322.948730,4307.307617,4318.461426,4320.256348,4309.230957,4296.794922,4493.846191,4497.436035,4384.230957,4443.974121,2439.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,1.000000,0.000000,0.580616,0.431946,-0.560913,0.402100,0.991332,0.042486,-0.002442,-32.284981,5.661612,36.736332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.778225,1649446455.778889,5.000000,0.000000,4338.846191,4316.410156,4339.871582,4340.384766,4321.153809,4313.333496,4317.948730,4321.666504,4312.948730,4296.025879,4495.384766,4498.717773,4385.256348,4440.641113,2157.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.786033,1649446455.786597,6.000000,0.000000,4339.230957,4317.563965,4337.051270,4338.717773,4317.307617,4311.025879,4300.897461,4312.051270,4310.256348,4282.051270,4490.384766,4490.512695,4374.615234,4429.102539,2236.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.793842,1649446455.794406,7.000000,0.000000,4338.846191,4318.974121,4336.922852,4331.666504,4314.358887,4301.153809,4296.794922,4308.846191,4302.820313,4286.025879,4489.871582,4489.230957,4372.051270,4428.461426,2039.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.801650,1649446455.802114,8.000000,0.000000,4341.153809,4316.666504,4340.641113,4336.666504,4310.256348,4299.102539,4309.743652,4313.205078,4307.948730,4290.897461,4499.615234,4495.512695,4379.102539,4432.820313,1952.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,2.000000,0.000000,0.580637,0.432190,-0.560791,0.401978,0.994750,0.029300,-0.008790,-32.339817,5.828784,36.762699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.809459,1649446455.810022,9.000000,0.000000,4344.743652,4316.794922,4344.102539,4343.333496,4313.846191,4302.179688,4312.179688,4312.436035,4312.563965,4280.256348,4499.230957,4495.641113,4377.563965,4432.179688,2439.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.817267,1649446455.817831,10.000000,0.000000,4342.051270,4318.461426,4344.871582,4334.743652,4316.538574,4304.358887,4308.333496,4308.333496,4309.102539,4282.820313,4487.051270,4486.666504,4372.563965,4429.743652,2732.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.825075,1649446455.825739,11.000000,0.000000,4340.512695,4318.974121,4341.282227,4333.461426,4313.589844,4309.743652,4311.153809,4309.871582,4307.820313,4296.410156,4487.179688,4485.384766,4373.974121,4427.179688,2800.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.155568,0.361286,0.802871,0.268563,0.181950,0.901470,0.397251,0.731183,0.222913,0.196539,0.921036,0.275914,0.466927,0.142534,0.147817,0.829053,0.300941,0.888370,0.363282,0.310941,0.577066,0.226701,0.552255,0.231972,0.203897,0.260994,0.162582,0.346600,0.131945,0.212764,0.256747,0.380276,0.389106,0.340225,0.267558,0.372968,0.386836,0.343853,0.156066,0.142930,0.258529,0.249986,0.311278,0.240633,0.123975,0.697028,0.573217,0.343978,0.327932,0.241021,0.988116,0.893476,0.575931,0.533719,0.303368,1.316859,0.861281,0.705518,0.261562,0.234411,0.909214,0.695108,0.604672,0.541003,0.397330,1.056548,0.620426,0.510688,0.277829,0.258162
1649446455.832884,1649446455.833548,12.000000,0.000000,4340.512695,4323.205078,4341.922852,4343.846191,4317.948730,4312.820313,4313.205078,4314.615234,4311.666504,4294.743652,4493.846191,4495.128418,4373.717773,4429.871582,3047.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,3.000000,0.000000,0.580670,0.432190,-0.560669,0.402100,1.005005,0.047857,-0.001465,-32.372501,5.795905,36.819763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.840692,1649446455.841456,13.000000,0.000000,4340.769043,4327.051270,4347.820313,4346.922852,4329.358887,4312.051270,4315.000000,4318.717773,4313.077148,4288.846191,4491.666504,4497.179688,4374.102539,4436.666504,2952.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.848501,1649446455.849264,14.000000,0.000000,4349.358887,4328.461426,4351.538574,4348.205078,4333.717773,4314.102539,4325.769043,4323.077148,4312.948730,4293.589844,4493.589844,4496.794922,4375.897461,4437.563965,2732.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.856309,1649446455.857173,15.000000,0.000000,4354.102539,4327.307617,4348.974121,4351.538574,4328.589844,4315.256348,4331.282227,4321.666504,4310.256348,4294.871582,4494.358887,4497.179688,4372.307617,4431.025879,2800.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.864118,1649446455.864981,16.000000,0.000000,4346.410156,4325.512695,4346.025879,4348.589844,4323.205078,4313.461426,4321.025879,4317.179688,4307.692383,4291.922852,4490.769043,4490.256348,4375.000000,4429.487305,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,4.000000,0.000000,0.580684,0.432251,-0.560608,0.402100,0.982542,0.053229,-0.004395,-32.251919,5.866315,36.804451,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.871926,1649446455.872890,17.000000,0.000000,4342.307617,4327.307617,4344.487305,4341.025879,4320.384766,4314.230957,4311.666504,4319.358887,4310.512695,4287.948730,4492.436035,4488.589844,4378.974121,4433.589844,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.879734,1649446455.880698,18.000000,0.000000,4340.769043,4324.743652,4340.000000,4335.897461,4317.820313,4315.512695,4313.205078,4320.128418,4309.358887,4282.563965,4486.538574,4495.000000,4367.179688,4424.102539,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.887543,1649446455.888506,19.000000,0.000000,4329.871582,4319.230957,4336.538574,4335.512695,4316.153809,4312.692383,4314.102539,4309.615234,4303.461426,4280.384766,4474.871582,4487.692383,4353.846191,4409.487305,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.895351,1649446455.896315,20.000000,0.000000,4326.538574,4320.384766,4337.051270,4342.179688,4315.641113,4308.333496,4311.794922,4307.307617,4303.717773,4280.128418,4473.077148,4475.769043,4355.384766,4416.666504,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,5.000000,0.000000,0.580684,0.432251,-0.560608,0.402100,1.001587,0.044439,-0.016115,-32.343391,5.879683,36.907341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.903160,1649446455.904023,21.000000,0.000000,4334.230957,4321.666504,4340.769043,4345.769043,4315.256348,4309.871582,4315.769043,4318.077148,4309.615234,4279.615234,4478.077148,4480.384766,4364.871582,4428.461426,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.910968,1649446455.911832,22.000000,0.000000,4327.820313,4311.410156,4338.461426,4335.256348,4311.153809,4313.333496,4320.256348,4316.025879,4308.205078,4280.128418,4475.897461,4483.717773,4363.974121,4418.717773,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.918777,1649446455.919540,23.000000,0.000000,4316.666504,4305.128418,4333.974121,4330.769043,4308.333496,4312.692383,4319.230957,4310.000000,4303.974121,4280.897461,4470.384766,4480.128418,4356.922852,4409.230957,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.926585,1649446455.927349,24.000000,0.000000,4325.897461,4317.307617,4345.128418,4344.230957,4316.538574,4314.743652,4325.769043,4318.846191,4310.384766,4284.487305,4478.333496,4491.153809,4366.922852,4425.897461,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,6.000000,0.000000,0.580761,0.432068,-0.560669,0.402100,0.999145,0.045904,0.004395,-32.175720,5.975048,36.999939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.934394,1649446455.935057,25.000000,0.000000,4342.307617,4332.179688,4362.563965,4362.948730,4327.820313,4323.846191,4332.820313,4332.179688,4319.871582,4298.205078,4493.717773,4510.897461,4387.307617,4445.897461,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.942202,1649446455.942866,26.000000,0.000000,4344.743652,4337.692383,4363.846191,4367.948730,4328.717773,4327.307617,4328.333496,4333.077148,4324.358887,4303.717773,4498.717773,4516.282227,4391.410156,4447.051270,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1649446455.950010,1649446455.950574,27.000000,0.000000,4341.538574,4338.717773,4356.794922,4357.307617,4329.871582,4323.974121,4327.692383,4329.615234,4325.256348,4296.794922,4500.641113,4511.410156,4389.743652,4449.871582,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.182193,0.319580,0.715489,0.304539,0.175639,0.920129,0.424338,0.695654,0.248177,0.225877,1.019936,0.314332,0.422148,0.147278,0.169169,0.888231,0.301356,0.790841,0.376192,0.279283,0.674514,0.258735,0.627948,0.245156,0.222624,0.333309,0.165514,0.367542,0.147112,0.236913,0.218073,0.324705,0.353598,0.370860,0.293132,0.350973,0.315841,0.337613,0.169108,0.158099,0.252171,0.223870,0.265323,0.236125,0.134914,0.739874,0.635321,0.341149,0.360844,0.251959,0.889952,0.892942,0.575117,0.563108,0.368606,1.277986,0.950160,0.678972,0.300617,0.283965,0.814027,0.677121,0.554187,0.585247,0.441572,0.879664,0.639398,0.466453,0.294965,0.275995
1649446455.957819,1649446455.958383,28.000000,0.000000,4344.487305,4334.871582,4357.820313,4359.487305,4336.282227,4320.384766,4334.871582,4331.666504,4325.384766,4300.769043,4509.230957,4510.000000,4397.179688,4454.615234,0.000000,4.000000,80.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,100.000000,,,,,,,,,,,,,,,,,7.000000,0.000000,0.580716,0.432129,-0.560669,0.402100,0.991820,0.038091,0.000000,-32.174816,5.960877,36.866611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
